"round","project","bug_id","seed","budget","tests","coverage","line_cov","branch_cov","total_goals","covered_goals","lines","covered_lines","total_branches","covered_branches","buggy_result","buggy_fails","fixed_result","fixed_fails","verdict"
2,"Jsoup",2,20260918,60,11,"","","",0,0,0,0,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Jsoup",3,20260918,60,68,84.71,64.95,65.55,615,384,90,215,218,138,"PASS",0,"FAIL",2,"INCONCLUSIVE"
2,"Jsoup",4,20260918,60,6,83.93,85.71,82.14,63,53,5,30,26,21,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Jsoup",5,20260918,60,12,"","","",0,0,0,0,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Jsoup",6,20260918,60,6,83.93,85.71,82.14,63,53,5,30,26,21,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Jsoup",7,20260918,60,17,100,100,100,125,125,25,80,26,26,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Jsoup",8,20260918,60,22,97.42,95.68,98.44,203,194,39,133,40,40,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Jsoup",9,20260918,60,7,89.32,89.74,88.89,66,59,6,35,24,21,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",10,20260918,60,5,78,79.07,76.92,82,64,8,34,36,27,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",11,20260918,60,21,99.2,100,98.39,196,195,11,110,84,83,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",12,20260918,60,43,55.62,62.05,49.18,666,369,44,224,288,133,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"JxPath",13,20260918,60,52,70.39,72.83,67.94,760,451,54,271,324,164,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"JxPath",14,20260918,60,89,66.57,64.41,68.73,709,468,43,228,340,229,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",15,20260918,60,4,100,94.44,100,33,31,3,17,14,14,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",16,20260918,60,80,44.3,47.65,40.96,1418,623,88,363,618,234,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",17,20260918,60,17,87.19,90.73,83.64,201,180,11,104,86,74,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",18,20260918,60,4,100,100,100,46,46,5,29,14,14,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",19,20260918,60,76,43.88,47.35,40.4,1347,584,84,341,586,216,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",1,20260918,60,67,42.55,46.65,38.44,1387,588,84,358,582,204,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",20,20260918,60,9,95.11,95.35,94.87,82,78,8,41,36,34,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",21,20260918,60,20,68.44,72.46,64.41,128,87,18,50,52,32,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",22,20260918,60,44,57.42,62.43,52.41,665,380,44,221,294,146,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",2,20260918,60,12,100,100,100,54,54,12,35,12,12,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",3,20260918,60,25,92.53,89.61,95.45,121,110,24,69,26,24,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",4,20260918,60,77,44.43,47.85,41.02,1354,595,84,355,572,215,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",5,20260918,60,44,78.18,85.64,70.89,339,265,49,153,130,85,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"JxPath",6,20260918,60,11,86.69,89.8,83.58,116,99,5,44,66,55,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"JxPath",7,20260918,60,14,93.34,86.66,100,47,39,15,24,8,8,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"JxPath",8,20260918,60,6,75.6,76.92,74.29,74,56,8,30,32,23,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"JxPath",9,20260918,60,20,98.32,98.18,98.46,136,129,13,60,66,63,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Lang",10,20260918,60,35,78.11,79.6,76.06,605,469,47,199,322,250,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",11,20260918,60,15,84.44,80,88.89,118,100,12,44,54,47,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Lang",12,20260918,60,17,98.14,98.04,98.25,108,106,12,50,48,47,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",13,20260918,60,10,78.65,78.12,79.17,88,62,8,50,20,15,"FAIL",1,"FAIL",1,"INCONCLUSIVE"
2,"Lang",14,20260918,60,416,92.26,93.43,91.02,2443,2251,167,1180,1146,1040,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",15,20260918,60,24,37.81,39.46,36.15,595,225,28,118,292,103,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",16,20260918,60,123,89.26,93.56,84.96,736,651,47,334,368,311,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",17,20260918,60,6,96.97,93.94,100,50,47,5,31,14,14,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",19,20260918,60,4,72.03,70.37,73.68,46,31,2,19,18,13,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",1,20260918,60,108,89.26,94.4,84.12,716,635,48,337,348,291,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",20,20260918,60,429,93.24,94.15,92.33,2451,2283,165,1190,1154,1063,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",21,20260918,60,100,96.5,98.42,94.59,630,608,61,311,280,263,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",22,20260918,60,60,"","","",0,0,0,0,0,0,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Lang",23,20260918,60,8,38.33,42.51,34.15,290,111,19,71,112,32,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",24,20260918,60,121,88.56,93.58,83.55,735,645,47,335,366,304,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",27,20260918,60,118,89.39,93.26,85.52,729,647,47,332,362,308,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",28,20260918,60,1,20.83,15,26.67,35,7,2,3,14,3,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",29,20260918,60,25,73.68,73.91,73.44,133,97,24,51,50,39,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",30,20260918,60,410,94.51,94.79,94.24,2283,2158,158,1127,1060,997,"PASS",0,"NOT_RUN","","NOT_AVAILABLE"
2,"Lang",31,20260918,60,412,94.47,94.65,94.28,2262,2137,158,1115,1050,988,"FAIL",1,"FAIL",1,"INCONCLUSIVE"
2,"Lang",32,20260918,60,30,89.18,90.34,86.49,256,226,37,130,88,75,"PASS",0,"FAIL",3,"INCONCLUSIVE"
2,"Lang",33,20260918,60,56,72.34,77.43,67.25,486,352,36,199,220,146,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",34,20260918,60,105,84.68,85.85,81.36,804,677,122,437,218,171,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",35,20260918,60,333,97.05,98.31,96.02,1800,1747,175,929,806,772,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",36,20260918,60,120,89.76,94.32,85.21,717,639,47,332,354,300,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",37,20260918,60,342,97.82,98.93,96.71,1784,1746,174,922,804,776,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",38,20260918,60,46,77.15,79.3,74.77,898,689,96,358,380,274,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",39,20260918,60,398,94.27,94.4,94.33,2166,2043,151,1063,1010,951,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",3,20260918,60,104,88.87,94.08,83.66,710,627,48,334,344,286,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",40,20260918,60,393,94.72,95.53,94.09,2128,2018,150,1047,1002,941,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",41,20260918,60,52,67.03,73.77,60.29,453,305,36,180,200,118,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Lang",42,20260918,60,26,87.28,89.29,85.39,285,249,37,173,68,55,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",43,20260918,60,8,35.42,41.57,29.27,289,104,19,69,112,26,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",44,20260918,60,57,80.66,86.84,74.47,425,335,19,165,226,166,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",45,20260918,60,35,99.17,99.28,99.07,246,244,14,137,102,101,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",46,20260918,60,47,89.76,76.71,86.23,357,280,25,168,130,112,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",47,20260918,60,242,99.28,99.28,99.29,1256,1247,152,691,492,488,"PASS",0,"FAIL",2,"INCONCLUSIVE"
2,"Lang",49,20260918,60,54,"","","",0,0,0,0,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",4,20260918,60,3,100,100,100,39,39,2,25,14,14,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",50,20260918,60,57,79.53,80.26,78.12,904,713,96,366,384,291,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",51,20260918,60,104,91.59,97.66,87,394,360,37,167,216,187,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",52,20260918,60,36,82.72,67.43,79.82,289,204,21,118,106,84,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Lang",53,20260918,60,70,93.56,94.88,92.23,421,394,30,204,194,178,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",54,20260918,60,20,84.06,87.84,80.28,145,122,9,65,68,53,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",55,20260918,60,17,97.46,98.25,96.67,87,85,12,56,26,25,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",56,20260918,60,55,81.98,85.21,78.3,900,733,95,380,384,282,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",57,20260918,60,17,84.06,87.84,80.28,145,122,9,62,68,49,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",58,20260918,60,146,87.65,92.57,83.67,858,752,53,386,430,358,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",59,20260918,60,222,99.4,99.39,99.42,1173,1166,130,652,464,461,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",5,20260918,60,20,79.91,55.26,55.38,141,78,10,42,60,31,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",60,20260918,60,219,99.17,99.7,98.65,1173,1164,130,654,464,457,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",61,20260918,60,224,99.81,99.85,99.42,1173,1169,130,655,464,461,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",62,20260918,60,25,82.58,86.52,76.99,343,286,35,193,94,64,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",63,20260918,60,19,91.87,92.65,91.08,402,370,21,227,144,131,"PASS",0,"NOT_RUN","","NOT_AVAILABLE"
2,"Lang",64,20260918,60,2,17.42,16.67,18.18,29,4,5,3,8,2,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",65,20260918,60,70,98.07,99.48,96.67,373,366,30,192,168,162,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",6,20260918,60,6,96.67,93.33,100,45,42,5,28,12,12,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",7,20260918,60,123,90.28,95.03,85.53,749,670,47,344,376,320,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Lang",8,20260918,60,58,81.11,83.08,78.25,685,550,72,275,302,238,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Lang",9,20260918,60,38,79.26,71.72,74.07,595,435,47,175,318,240,"PASS",0,"FAIL",33,"INCONCLUSIVE"
2,"Math",100,20260918,60,8,100,100,100,101,101,12,73,22,22,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",101,20260918,60,18,98.97,99.3,98.63,216,214,28,142,56,56,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",102,20260918,60,27,100,99.1,100,204,202,18,110,86,86,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",103,20260918,60,6,100,100,100,57,57,11,37,14,14,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",104,20260918,60,15,97.73,95.45,100,89,87,8,42,40,40,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",105,20260918,60,12,100,100,100,104,104,22,71,18,18,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",106,20260918,60,10,100,100,100,79,79,7,57,18,18,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",10,20260918,60,43,"","","",0,0,0,0,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",11,20260918,60,8,100,98.31,100,90,88,8,58,28,28,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Math",12,20260918,60,9,100,100,100,68,68,10,48,14,14,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",13,20260918,60,1,0,0,0,116,0,22,0,18,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",14,20260918,60,11,83.72,82.43,85,75,55,16,37,14,8,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",15,20260918,60,248,89.17,92.68,85.66,2306,2079,79,1368,808,689,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",16,20260918,60,240,88.29,92.14,84.43,2286,2043,79,1349,800,672,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",17,20260918,60,7,23.14,25.61,20.67,1835,425,70,263,776,160,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",18,20260918,60,11,59.37,65.09,52.41,797,479,54,330,276,140,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",19,20260918,60,11,59.78,65.86,52.45,784,475,54,328,272,138,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",1,20260918,60,108,"","","",0,0,0,0,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",20,20260918,60,8,59.68,65.79,52.3,780,472,54,327,268,136,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",21,20260918,60,6,100,100,100,82,82,3,52,28,28,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",22,20260918,60,16,100,97.54,100,131,127,31,84,22,22,"PASS",0,"FAIL",2,"INCONCLUSIVE"
2,"Math",23,20260918,60,7,96.07,97.48,94.67,194,187,4,116,74,70,"PASS",0,"FAIL",2,"INCONCLUSIVE"
2,"Math",24,20260918,60,5,87.52,92.37,82.67,193,171,4,109,74,61,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",25,20260918,60,4,97.91,98.94,96.88,126,124,8,93,28,27,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",26,20260918,60,49,"","","",0,0,0,0,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",27,20260918,60,46,"","","",0,0,0,0,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",28,20260918,60,7,100,100,100,129,129,7,79,48,48,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",29,20260918,60,50,100,100,100,480,480,58,319,134,134,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Math",2,20260918,60,15,100,98.65,100,112,110,18,73,26,26,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",30,20260918,60,5,100,100,100,49,49,7,34,10,10,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",31,20260918,60,1,0,0,0,93,0,5,0,30,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",32,20260918,60,7,86.85,89.82,83.87,260,226,20,150,80,66,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",33,20260918,60,26,94.49,95.14,93.84,331,313,32,176,128,121,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",34,20260918,60,16,96.28,96,96.55,79,76,13,48,22,21,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",35,20260918,60,5,100,100,100,29,29,5,19,6,6,"PASS",0,"FAIL",3,"INCONCLUSIVE"
2,"Math",36,20260918,60,60,"","","",0,0,0,0,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",37,20260918,60,72,99.47,96.26,95.91,385,370,44,206,158,151,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",38,20260918,60,2,0.49,0.67,0.31,1850,10,15,8,644,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",39,20260918,60,8,95.41,94.39,96.43,163,155,9,101,48,46,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",3,20260918,60,88,99.25,99.28,99.22,670,665,44,412,242,240,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",40,20260918,60,18,98.94,99.2,98.68,201,199,9,124,72,71,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",41,20260918,60,21,94.92,100,89.83,182,176,21,111,46,40,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",42,20260918,60,19,95.9,96.72,95.07,325,312,32,177,124,119,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Math",43,20260918,60,33,100,100,100,301,301,39,192,58,58,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",44,20260918,60,14,86.03,87.93,84.13,179,154,23,102,44,35,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",45,20260918,60,11,63.98,66.67,61.29,127,83,16,64,22,10,"PASS",0,"FAIL",4,"INCONCLUSIVE"
2,"Math",46,20260918,60,68,99.43,98.47,98.14,357,351,42,193,148,145,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Math",47,20260918,60,66,99.42,96.92,96.77,350,339,42,189,142,137,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Math",48,20260918,60,18,95.56,95.52,95.59,135,129,8,64,62,59,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",49,20260918,60,51,100,100,100,558,558,69,376,152,152,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",4,20260918,60,26,100,97.16,100,137,133,15,82,44,44,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",50,20260918,60,19,93.52,92.75,94.29,139,130,8,64,64,60,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",51,20260918,60,19,96.95,96.92,96.97,131,127,8,63,60,58,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",52,20260918,60,57,96.59,95.63,95.52,500,478,21,350,122,116,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",53,20260918,60,50,99.3,96.95,96.03,290,280,35,159,114,109,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",54,20260918,60,6,24.09,26.36,21.81,1755,424,62,262,732,160,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",55,20260918,60,40,100,97.12,97.37,180,175,35,101,48,46,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",56,20260918,60,15,100,100,100,116,116,15,73,34,34,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Math",5,20260918,60,76,99.23,99.09,98.36,403,398,44,218,170,167,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Math",6,20260918,60,32,34.02,34.55,32.61,1831,291,115,202,590,54,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Math",7,20260918,60,13,69.11,68.22,70,199,136,23,88,52,33,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",84,20260918,60,2,88.73,94.12,83.33,46,42,4,32,10,8,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",85,20260918,60,12,95.83,91.67,100,62,59,8,33,22,22,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",86,20260918,60,8,39.33,41.74,36.92,180,72,13,48,60,22,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",87,20260918,60,19,94.32,96.05,92.59,260,235,31,146,92,86,"PASS",0,"FAIL",2,"INCONCLUSIVE"
2,"Math",88,20260918,60,18,95.3,96.05,94.55,262,249,31,146,94,90,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",89,20260918,60,21,"","","",0,0,0,0,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",8,20260918,60,10,96.83,95,96.15,66,62,7,38,24,23,"PASS",0,"NOT_RUN","","NOT_AVAILABLE"
2,"Math",90,20260918,60,23,"","","",0,0,0,0,0,0,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Math",91,20260918,60,40,"","","",0,0,0,0,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",92,20260918,60,111,89.81,87.83,91.8,474,426,43,202,232,212,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Math",93,20260918,60,109,89.14,87.11,91.18,463,413,43,196,226,205,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",94,20260918,60,109,92.6,91.56,93.64,461,427,43,206,224,209,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",95,20260918,60,6,100,100,100,46,46,10,30,10,10,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",96,20260918,60,37,97.52,96.35,94.44,245,233,29,132,102,96,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Math",97,20260918,60,10,100,100,100,136,136,4,89,46,46,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Math",98,20260918,60,149,87.58,88.1,86.11,1550,1348,108,801,554,473,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",99,20260918,60,128,93.68,92.54,94.83,558,523,44,248,280,265,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Math",9,20260918,60,15,100,100,100,72,72,17,45,16,16,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",10,20260918,60,2,10,10,10,60,5,16,4,8,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",11,20260918,60,1,82.14,100,64.29,27,22,10,13,6,1,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",12,20260918,60,1,26.67,33.33,20,11,3,2,2,4,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",13,20260918,60,6,83.68,80,64.71,57,41,8,32,10,4,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",14,20260918,60,27,80.49,76.19,81.32,154,115,23,81,32,24,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",15,20260918,60,2,58.44,45.45,71.43,18,10,4,5,2,2,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",16,20260918,60,43,91.47,88.68,91.19,164,140,45,83,26,21,"FAIL",1,"FAIL",1,"INCONCLUSIVE"
2,"Mockito",17,20260918,60,22,80.32,79.73,79.55,109,83,21,46,34,25,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",18,20260918,60,2,43.24,45.45,41.03,83,36,3,20,38,15,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",19,20260918,60,8,40.24,62.05,58.43,107,38,15,27,26,7,"PASS",0,"NOT_RUN","","NOT_AVAILABLE"
2,"Mockito",1,20260918,60,8,31.97,40.98,22.95,122,39,15,25,54,8,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",20,20260918,60,4,52.5,55,50,54,26,9,22,10,4,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",21,20260918,60,2,96.88,93.75,100,22,20,5,15,2,2,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",22,20260918,60,7,55.77,69.23,42.31,39,20,6,9,24,9,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",23,20260918,60,2,15.56,19.35,11.76,48,7,10,6,8,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",24,20260918,60,2,44.35,45.45,43.24,81,36,3,20,36,15,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",25,20260918,60,2,20.45,22.73,18.18,33,6,6,5,6,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",26,20260918,60,6,100,100,100,14,14,5,7,4,4,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",27,20260918,60,8,69.71,66.67,70.37,69,45,10,28,22,14,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",28,20260918,60,2,29.18,27.59,30.77,42,11,5,8,10,2,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",29,20260918,60,4,90.42,93.33,87.5,23,21,4,14,6,5,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",2,20260918,60,2,81.25,100,62.5,16,13,3,8,6,3,"PASS",0,"FAIL",1,"INCONCLUSIVE"
2,"Mockito",30,20260918,60,49,53.22,51.92,54.53,177,136,56,83,16,8,"PASS",0,"NOT_RUN","","NOT_AVAILABLE"
2,"Mockito",31,20260918,60,1,14.58,16.67,12.5,26,4,5,3,6,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",32,20260918,60,4,44.57,39.13,50,37,16,4,9,12,5,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",33,20260918,60,6,32.79,40,25.58,88,27,14,17,34,4,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",34,20260918,60,2,18.25,23.68,12.82,77,14,13,9,30,2,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",35,20260918,60,46,100,100,100,100,100,50,50,0,0,"PASS",0,"FAIL",2,"INCONCLUSIVE"
2,"Mockito",36,20260918,60,2,5.8,8.57,3.03,136,7,29,6,44,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",37,20260918,60,6,55.56,62.96,48.15,54,29,5,17,26,12,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",38,20260918,60,1,8.89,11.11,6.67,33,3,4,2,12,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",3,20260918,60,5,32.36,40.98,23.73,120,39,13,21,52,7,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",4,20260918,60,69,84.73,82.8,86.67,247,201,75,124,20,9,"PASS",0,"FAIL",2,"INCONCLUSIVE"
2,"Mockito",5,20260918,60,7,70.83,61.11,77.78,54,33,9,22,12,9,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",6,20260918,60,50,100,100,100,108,108,54,54,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",7,20260918,60,11,18.26,15.61,20.91,283,50,48,25,84,14,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",8,20260918,60,11,18.5,15.7,21.3,280,50,48,25,82,14,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Mockito",9,20260918,60,1,100,100,100,4,4,2,2,0,0,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",10,20260918,60,25,95.03,95.71,94.34,123,117,16,67,46,44,"PASS",0,"PASS",0,"NOT_REVEALING"
2,"Time",11,20260918,60,35,48.23,48.21,48.26,620,291,34,188,216,102,"FAIL",1,"FAIL",1,"INCONCLUSIVE"
2,"Time",12,20260918,60,224,94.02,94.04,93.62,1092,1025,251,614,258,235,"PASS",0,"PASS",0,"NOT_REVEALING"
