project,bug_id,tests,buggy_result,buggy_fails,fixed_result,fixed_fails,verdict,lines,covered_lines,line_cov,branches,covered_branches,branch_cov,buggy_test_seconds,fixed_test_seconds,test_run_seconds,buggy_test_time_source,fixed_test_time_source
JacksonDatabind,17,26,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,18,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,19,44,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,2,48,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,20,63,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,21,16,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,22,54,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,23,30,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,24,29,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,25,94,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,2.0,5.0,log_ant_total,log_ant_total
JacksonDatabind,26,43,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,27,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,28,17,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
JacksonDatabind,29,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,3,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,30,98,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,31,36,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
JacksonDatabind,32,17,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,33,93,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
JacksonDatabind,34,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,35,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JacksonDatabind,36,41,FAIL,19,FAIL,18,INCONCLUSIVE,193,163,84.46,130,92,70.77,,,,,
JacksonDatabind,37,25,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,38,69,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,39,10,FAIL,2,FAIL,2,INCONCLUSIVE,7,7,100.0,2,2,100.0,,,,,
JacksonDatabind,4,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,40,60,FAIL,9,FAIL,9,INCONCLUSIVE,219,149,68.04,130,83,63.85,,,,,
JacksonDatabind,41,76,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,42,30,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,43,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,44,9,PASS,0,PASS,0,NOT_REVEALING,75,64,85.33,36,32,88.89,,,,,
JacksonDatabind,45,13,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,4.0,2.0,6.0,log_ant_total,log_ant_total
JacksonDatabind,46,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
JacksonDatabind,47,8,FAIL,1,FAIL,1,INCONCLUSIVE,179,52,29.05,44,0,0.0,,,,,
JacksonDatabind,48,27,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,49,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,5,27,FAIL,2,FAIL,2,INCONCLUSIVE,365,191,52.33,272,106,38.97,,,,,
JacksonDatabind,50,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,51,22,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,52,26,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,53,32,FAIL,1,FAIL,1,INCONCLUSIVE,503,399,79.32,346,240,69.36,,,,,
JacksonDatabind,54,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,55,14,FAIL,5,FAIL,6,INCONCLUSIVE,61,48,78.69,37,32,86.49,,,,,
JacksonDatabind,56,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,57,17,FAIL,1,FAIL,1,INCONCLUSIVE,407,225,55.28,156,66,42.31,,,,,
JacksonDatabind,58,13,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,59,57,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,6,21,PASS,0,PASS,0,NOT_REVEALING,149,133,89.26,94,71,75.53,,,,,
JacksonDatabind,60,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,61,31,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
JacksonDatabind,62,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,63,14,FAIL,1,FAIL,1,INCONCLUSIVE,123,101,82.11,44,35,79.55,,,,,
JacksonDatabind,64,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,66,17,PASS,0,PASS,0,NOT_REVEALING,156,83,53.21,95,62,65.26,,,,,
JacksonDatabind,67,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,68,14,FAIL,14,FAIL,14,INCONCLUSIVE,592,1,0.17,369,0,0.0,,,,,
JacksonDatabind,69,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,7,22,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,70,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,71,11,FAIL,1,FAIL,1,INCONCLUSIVE,149,120,80.54,95,79,83.16,,,,,
JacksonDatabind,72,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,73,43,PASS,0,PASS,0,NOT_REVEALING,928,634,68.32,716,389,54.33,,,,,
JacksonDatabind,74,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,75,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
JacksonDatabind,76,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,77,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,78,18,PASS,0,PASS,0,NOT_REVEALING,336,243,72.32,210,118,56.19,,,,,
JacksonDatabind,79,49,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
JacksonDatabind,8,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,80,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,81,45,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
JacksonDatabind,82,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,83,10,FAIL,1,FAIL,1,INCONCLUSIVE,122,100,81.97,88,69,78.41,,,,,
JacksonDatabind,84,17,FAIL,2,FAIL,2,INCONCLUSIVE,30,29,96.67,14,14,100.0,,,,,
JacksonDatabind,85,13,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,86,7,PASS,0,PASS,0,NOT_REVEALING,30,29,96.67,14,14,100.0,,,,,
JacksonDatabind,87,27,PASS,0,PASS,0,NOT_REVEALING,202,173,85.64,136,89,65.44,,,,,
JacksonDatabind,88,17,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,9,7,FAIL,1,FAIL,1,INCONCLUSIVE,10,9,90.0,2,2,100.0,,,,,
JacksonDatabind,90,45,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,91,13,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,92,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,93,5,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,94,6,FAIL,1,FAIL,1,INCONCLUSIVE,35,30,85.71,14,5,35.71,,,,,
JacksonDatabind,95,37,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,96,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,97,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,98,6,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,99,16,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
JacksonXml,1,50,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,2.0,5.0,log_ant_total,log_ant_total
JacksonXml,2,19,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonXml,3,47,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonXml,4,34,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonXml,5,37,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonXml,6,68,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Jsoup,1,20,FAIL,4,FAIL,5,INCONCLUSIVE,46,45,97.83,18,17,94.44,,,,,
Jsoup,10,46,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Jsoup,11,31,FAIL,8,FAIL,7,INCONCLUSIVE,198,161,81.31,120,83,69.17,,,,,
Jsoup,12,38,FAIL,14,FAIL,14,INCONCLUSIVE,218,207,94.95,132,118,89.39,,,,,
Jsoup,13,33,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,14,153,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,15,158,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Jsoup,16,9,FAIL,2,FAIL,3,INCONCLUSIVE,14,14,100.0,4,4,100.0,,,,,
Jsoup,17,152,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,2.0,2.0,log_ant_total,log_ant_total
Jsoup,18,87,FAIL,10,FAIL,7,INCONCLUSIVE,97,96,98.97,82,68,82.93,,,,,
Jsoup,19,34,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
Jsoup,2,21,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,0.0,2.0,log_ant_total,log_ant_total
Jsoup,20,24,FAIL,3,FAIL,2,INCONCLUSIVE,44,43,97.73,22,19,86.36,,,,,
Jsoup,21,40,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,22,190,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Jsoup,23,75,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,24,37,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,2.0,4.0,log_ant_total,log_ant_total
Jsoup,25,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,26,22,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Jsoup,27,24,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,28,96,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,29,23,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,3,123,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,30,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,31,93,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,32,87,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Jsoup,33,33,FAIL,7,FAIL,7,INCONCLUSIVE,393,188,47.84,202,79,39.11,,,,,
Jsoup,34,28,FAIL,9,FAIL,9,INCONCLUSIVE,136,133,97.79,130,107,82.31,,,,,
Jsoup,35,28,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Jsoup,36,24,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,37,72,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,38,107,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Jsoup,39,30,FAIL,3,FAIL,3,INCONCLUSIVE,75,66,88.0,46,33,71.74,,,,,
Jsoup,4,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,40,13,FAIL,4,FAIL,5,INCONCLUSIVE,17,17,100.0,6,6,100.0,,,,,
Jsoup,41,89,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,42,25,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,43,77,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,1.0,4.0,log_ant_total,log_ant_total
Jsoup,44,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,45,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Jsoup,46,27,FAIL,16,FAIL,16,INCONCLUSIVE,118,94,79.66,51,32,62.75,,,,,
Jsoup,47,19,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,48,111,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,49,54,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,5,6,PASS,0,PASS,0,NOT_REVEALING,172,111,64.53,92,45,48.91,,,,,
Jsoup,50,37,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,51,51,FAIL,9,FAIL,9,INCONCLUSIVE,195,188,96.41,186,149,80.11,,,,,
Jsoup,52,53,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
Jsoup,53,44,FAIL,12,FAIL,11,INCONCLUSIVE,130,117,90.0,108,88,81.48,,,,,
Jsoup,54,19,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Jsoup,55,63,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,56,161,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,3.0,1.0,4.0,log_ant_total,log_ant_total
Jsoup,57,59,PASS,0,PASS,0,NOT_REVEALING,127,120,94.49,76,71,93.42,,,,,
Jsoup,58,72,FAIL,13,FAIL,13,INCONCLUSIVE,127,123,96.85,32,32,100.0,,,,,
Jsoup,59,32,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Jsoup,6,16,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Jsoup,60,120,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
Jsoup,61,84,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,62,98,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Jsoup,63,73,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,64,47,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Jsoup,65,266,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,66,80,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,67,40,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,68,67,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,69,20,FAIL,1,FAIL,1,INCONCLUSIVE,38,35,92.11,28,24,85.71,,,,,
Jsoup,7,27,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,70,53,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Jsoup,71,60,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,72,68,FAIL,10,FAIL,10,INCONCLUSIVE,228,216,94.74,198,159,80.3,,,,,
Jsoup,73,23,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,74,70,FAIL,6,FAIL,6,INCONCLUSIVE,83,76,91.57,74,67,90.54,,,,,
Jsoup,75,35,FAIL,5,FAIL,5,INCONCLUSIVE,166,161,96.99,84,75,89.29,,,,,
Jsoup,76,124,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,77,30,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,78,24,FAIL,3,FAIL,3,INCONCLUSIVE,109,82,75.23,88,38,43.18,,,,,
Jsoup,79,25,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
Jsoup,8,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Jsoup,80,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Jsoup,81,22,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,82,15,FAIL,1,FAIL,1,INCONCLUSIVE,113,90,79.65,96,44,45.83,,,,,
Jsoup,83,47,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,84,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,85,39,FAIL,4,FAIL,4,INCONCLUSIVE,65,59,90.77,50,37,74.0,,,,,
Jsoup,86,15,FAIL,2,FAIL,1,INCONCLUSIVE,27,25,92.59,10,8,80.0,,,,,
Jsoup,87,206,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,2.0,2.0,log_ant_total,log_ant_total
Jsoup,88,20,PASS,0,PASS,0,NOT_REVEALING,66,58,87.88,50,36,72.0,,,,,
Jsoup,89,24,FAIL,2,FAIL,3,INCONCLUSIVE,66,59,89.39,50,38,76.0,,,,,
Jsoup,9,19,PASS,0,PASS,0,NOT_REVEALING,,,,,,,,,,,
Jsoup,90,64,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Jsoup,91,24,PASS,0,NOT_RUN,,NOT_AVAILABLE,249,236,94.78,190,153,80.53,,1.0,,,log_ant_total
Jsoup,92,90,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,2.0,3.0,log_ant_total,log_ant_total
Jsoup,93,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
JxPath,1,43,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,10,30,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JxPath,11,28,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,12,45,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,13,114,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JxPath,14,29,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,15,7,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,16,81,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,17,22,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,18,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,19,121,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,2,28,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
