project,bug_id,tests,buggy_result,buggy_fails,fixed_result,fixed_fails,verdict,lines,covered_lines,line_cov,branches,covered_branches,branch_cov,buggy_test_seconds,fixed_test_seconds,test_run_seconds,buggy_test_time_source,fixed_test_time_source
JacksonDatabind,32,37,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
JacksonDatabind,33,42,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,34,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
JacksonDatabind,35,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
JacksonDatabind,36,41,FAIL,19,FAIL,18,INCONCLUSIVE,193,163,84.46,130,92,70.77,,,,,
JacksonDatabind,37,18,PASS,0,PASS,0,NOT_REVEALING,67,48,71.64,32,22,68.75,,,,,
JacksonDatabind,38,55,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,39,10,FAIL,2,FAIL,2,INCONCLUSIVE,7,7,100.0,2,2,100.0,,,,,
JacksonDatabind,4,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,40,60,FAIL,9,FAIL,9,INCONCLUSIVE,219,149,68.04,130,83,63.85,,,,,
JacksonDatabind,41,35,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,42,21,FAIL,1,FAIL,1,INCONCLUSIVE,110,97,88.18,79,66,83.54,,,,,
JacksonDatabind,43,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
JacksonDatabind,44,9,PASS,0,PASS,0,NOT_REVEALING,75,64,85.33,36,32,88.89,,,,,
JacksonDatabind,45,13,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,46,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JacksonDatabind,47,8,FAIL,1,FAIL,1,INCONCLUSIVE,179,52,29.05,44,0,0.0,,,,,
JacksonDatabind,48,34,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,49,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
JacksonDatabind,5,27,FAIL,2,FAIL,2,INCONCLUSIVE,365,191,52.33,272,106,38.97,,,,,
JacksonDatabind,50,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,51,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,52,34,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,53,32,FAIL,1,FAIL,1,INCONCLUSIVE,503,399,79.32,346,240,69.36,,,,,
JacksonDatabind,54,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
JacksonDatabind,55,14,FAIL,5,FAIL,6,INCONCLUSIVE,61,48,78.69,37,32,86.49,,,,,
JacksonDatabind,56,12,FAIL,1,FAIL,1,INCONCLUSIVE,112,106,94.64,81,74,91.36,,,,,
JacksonDatabind,57,17,FAIL,1,FAIL,1,INCONCLUSIVE,407,225,55.28,156,66,42.31,,,,,
JacksonDatabind,58,5,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,59,60,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JacksonDatabind,6,21,PASS,0,PASS,0,NOT_REVEALING,149,133,89.26,94,71,75.53,,,,,
JacksonDatabind,60,13,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,61,25,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,62,17,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,63,14,FAIL,1,FAIL,1,INCONCLUSIVE,123,101,82.11,44,35,79.55,,,,,
JacksonDatabind,64,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,66,17,PASS,0,PASS,0,NOT_REVEALING,156,83,53.21,95,62,65.26,,,,,
JacksonDatabind,67,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,68,14,FAIL,14,FAIL,14,INCONCLUSIVE,592,1,0.17,369,0,0.0,,,,,
JacksonDatabind,69,7,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,7,13,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonDatabind,70,21,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,71,11,FAIL,1,FAIL,1,INCONCLUSIVE,149,120,80.54,95,79,83.16,,,,,
JacksonDatabind,72,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,73,43,PASS,0,PASS,0,NOT_REVEALING,928,634,68.32,716,389,54.33,,,,,
JacksonDatabind,74,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,75,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,76,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,77,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,78,18,PASS,0,PASS,0,NOT_REVEALING,336,243,72.32,210,118,56.19,,,,,
JacksonDatabind,79,36,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,2.0,1.0,3.0,log_ant_total,log_ant_total
JacksonDatabind,8,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,80,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,81,30,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JacksonDatabind,82,13,FAIL,1,FAIL,1,INCONCLUSIVE,353,244,69.12,212,105,49.53,,,,,
JacksonDatabind,83,10,FAIL,1,FAIL,1,INCONCLUSIVE,122,100,81.97,88,69,78.41,,,,,
JacksonDatabind,84,17,FAIL,2,FAIL,2,INCONCLUSIVE,30,29,96.67,14,14,100.0,,,,,
JacksonDatabind,85,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,86,7,PASS,0,PASS,0,NOT_REVEALING,30,29,96.67,14,14,100.0,,,,,
JacksonDatabind,87,27,PASS,0,PASS,0,NOT_REVEALING,202,173,85.64,136,89,65.44,,,,,
JacksonDatabind,88,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,9,7,FAIL,1,FAIL,1,INCONCLUSIVE,10,9,90.0,2,2,100.0,,,,,
JacksonDatabind,90,32,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JacksonDatabind,91,7,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JacksonDatabind,92,10,FAIL,4,FAIL,4,INCONCLUSIVE,342,57,16.67,204,22,10.78,,,,,
JacksonDatabind,93,5,FAIL,2,FAIL,2,INCONCLUSIVE,36,31,86.11,10,3,30.0,,,,,
JacksonDatabind,94,6,FAIL,1,FAIL,1,INCONCLUSIVE,35,30,85.71,14,5,35.71,,,,,
JacksonDatabind,95,34,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,96,10,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,97,8,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonDatabind,98,11,FAIL,1,FAIL,1,INCONCLUSIVE,207,106,51.21,92,31,33.7,,,,,
JacksonDatabind,99,31,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonXml,1,35,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JacksonXml,2,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JacksonXml,3,57,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonXml,4,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JacksonXml,5,35,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JacksonXml,6,98,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Jsoup,1,20,FAIL,4,FAIL,5,INCONCLUSIVE,46,45,97.83,18,17,94.44,,,,,
Jsoup,10,47,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,11,31,FAIL,8,FAIL,7,INCONCLUSIVE,198,161,81.31,120,83,69.17,,,,,
Jsoup,12,38,FAIL,14,FAIL,14,INCONCLUSIVE,218,207,94.95,132,118,89.39,,,,,
Jsoup,13,58,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,14,90,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,15,8,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,16,9,FAIL,2,FAIL,3,INCONCLUSIVE,14,14,100.0,4,4,100.0,,,,,
Jsoup,17,34,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,18,87,FAIL,10,FAIL,7,INCONCLUSIVE,97,96,98.97,82,68,82.93,,,,,
Jsoup,19,19,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,2,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,20,24,FAIL,3,FAIL,2,INCONCLUSIVE,44,43,97.73,22,19,86.36,,,,,
Jsoup,21,23,PASS,0,FAIL,1,INCONCLUSIVE,189,188,99.47,96,95,98.96,,,,,
Jsoup,22,109,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,23,53,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,24,5,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,25,13,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,26,14,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,27,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,28,74,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,29,37,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,3,153,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,30,15,FAIL,2,FAIL,2,INCONCLUSIVE,50,50,100.0,16,16,100.0,,,,,
Jsoup,31,86,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,32,29,FAIL,1,FAIL,1,INCONCLUSIVE,303,229,75.58,140,79,56.43,,,,,
Jsoup,33,33,FAIL,7,FAIL,7,INCONCLUSIVE,393,188,47.84,202,79,39.11,,,,,
Jsoup,34,28,FAIL,9,FAIL,9,INCONCLUSIVE,136,133,97.79,130,107,82.31,,,,,
Jsoup,35,31,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,36,18,FAIL,2,FAIL,2,INCONCLUSIVE,60,50,83.33,38,29,76.32,,,,,
Jsoup,37,51,FAIL,7,FAIL,7,INCONCLUSIVE,307,242,78.83,152,95,62.5,,,,,
Jsoup,38,25,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,39,30,FAIL,3,FAIL,3,INCONCLUSIVE,75,66,88.0,46,33,71.74,,,,,
Jsoup,4,13,PASS,0,FAIL,2,INCONCLUSIVE,,,,,,,,,,,
Jsoup,40,13,FAIL,4,FAIL,5,INCONCLUSIVE,17,17,100.0,6,6,100.0,,,,,
Jsoup,41,55,FAIL,1,FAIL,3,INCONCLUSIVE,326,253,77.61,174,98,56.32,,,,,
Jsoup,42,16,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,43,54,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,44,12,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,45,31,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,46,27,FAIL,16,FAIL,16,INCONCLUSIVE,118,94,79.66,51,32,62.75,,,,,
Jsoup,47,13,PASS,0,PASS,0,NOT_REVEALING,118,114,96.61,51,49,96.08,,,,,
Jsoup,48,65,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,49,57,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,5,6,PASS,0,PASS,0,NOT_REVEALING,172,111,64.53,92,45,48.91,,,,,
Jsoup,50,26,FAIL,1,FAIL,1,INCONCLUSIVE,90,87,96.67,50,43,86.0,,,,,
Jsoup,51,51,FAIL,9,FAIL,9,INCONCLUSIVE,195,188,96.41,186,149,80.11,,,,,
Jsoup,52,56,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,53,44,FAIL,12,FAIL,11,INCONCLUSIVE,130,117,90.0,108,88,81.48,,,,,
Jsoup,54,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,55,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,56,123,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,57,59,PASS,0,PASS,0,NOT_REVEALING,127,120,94.49,76,71,93.42,,,,,
Jsoup,58,72,FAIL,13,FAIL,13,INCONCLUSIVE,127,123,96.85,32,32,100.0,,,,,
Jsoup,59,16,PASS,0,PASS,0,NOT_REVEALING,160,158,98.75,44,41,93.18,,,,,
Jsoup,6,19,PASS,0,PASS,0,NOT_REVEALING,,,,,,,,,,,
Jsoup,60,57,FAIL,3,FAIL,3,INCONCLUSIVE,365,278,76.16,258,182,70.54,,,,,
Jsoup,61,36,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,62,63,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,63,59,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,64,67,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,65,53,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,66,93,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,67,37,FAIL,3,FAIL,3,INCONCLUSIVE,381,293,76.9,200,118,59.0,,,,,
Jsoup,68,29,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,69,20,FAIL,1,FAIL,1,INCONCLUSIVE,38,35,92.11,28,24,85.71,,,,,
Jsoup,7,20,PASS,0,PASS,0,NOT_REVEALING,80,79,98.75,26,26,100.0,,,,,
Jsoup,70,67,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,71,50,FAIL,2,FAIL,2,INCONCLUSIVE,430,304,70.7,248,156,62.9,,,,,
Jsoup,72,68,FAIL,10,FAIL,10,INCONCLUSIVE,228,216,94.74,198,159,80.3,,,,,
Jsoup,73,13,PASS,0,PASS,0,NOT_REVEALING,71,65,91.55,28,24,85.71,,,,,
Jsoup,74,70,FAIL,6,FAIL,6,INCONCLUSIVE,83,76,91.57,74,67,90.54,,,,,
Jsoup,75,35,FAIL,5,FAIL,5,INCONCLUSIVE,166,161,96.99,84,75,89.29,,,,,
Jsoup,76,31,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,77,14,PASS,0,PASS,0,NOT_REVEALING,69,68,98.55,31,26,83.87,,,,,
Jsoup,78,24,FAIL,3,FAIL,3,INCONCLUSIVE,109,82,75.23,88,38,43.18,,,,,
Jsoup,79,15,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,8,41,FAIL,1,FAIL,1,INCONCLUSIVE,139,122,87.77,40,29,72.5,,,,,
Jsoup,80,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,81,20,PASS,0,PASS,0,NOT_REVEALING,117,104,88.89,94,54,57.45,,,,,
Jsoup,82,15,FAIL,1,FAIL,1,INCONCLUSIVE,113,90,79.65,96,44,45.83,,,,,
Jsoup,83,86,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,84,8,PASS,0,PASS,0,NOT_REVEALING,76,71,93.42,28,25,89.29,,,,,
Jsoup,85,39,FAIL,4,FAIL,4,INCONCLUSIVE,65,59,90.77,50,37,74.0,,,,,
Jsoup,86,15,FAIL,2,FAIL,1,INCONCLUSIVE,27,25,92.59,10,8,80.0,,,,,
Jsoup,87,125,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,88,20,PASS,0,PASS,0,NOT_REVEALING,66,58,87.88,50,36,72.0,,,,,
Jsoup,89,24,FAIL,2,FAIL,3,INCONCLUSIVE,66,59,89.39,50,38,76.0,,,,,
Jsoup,9,19,PASS,0,PASS,0,NOT_REVEALING,,,,,,,,,,,
Jsoup,90,51,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,91,86,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,92,123,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Jsoup,93,8,PASS,0,PASS,0,NOT_REVEALING,41,38,92.68,28,28,100.0,,,,,
JxPath,1,135,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,10,13,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,11,25,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,12,37,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JxPath,13,84,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,14,72,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,15,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,16,165,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,17,27,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,18,11,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,19,143,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,2,20,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,20,13,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JxPath,21,42,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JxPath,22,66,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
JxPath,3,10,FAIL,1,FAIL,1,INCONCLUSIVE,77,53,68.83,26,13,50.0,,,,,
JxPath,4,115,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
JxPath,5,67,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,6,17,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
JxPath,7,49,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JxPath,8,16,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,0.0,1.0,log_ant_total,log_ant_total
JxPath,9,61,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,1.0,1.0,2.0,log_ant_total,log_ant_total
Lang,1,13,PASS,0,PASS,0,NOT_REVEALING,375,301,80.27,338,205,60.65,,,,,
Lang,10,17,PASS,0,PASS,0,NOT_REVEALING,279,228,81.72,127,88,69.29,,,,,
Lang,11,18,PASS,0,PASS,0,NOT_REVEALING,56,48,85.71,54,49,90.74,,,,,
Lang,12,29,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,,,,,
Lang,13,21,FAIL,6,FAIL,6,INCONCLUSIVE,64,44,68.75,14,12,85.71,,,,,
Lang,14,135,FAIL,18,FAIL,18,INCONCLUSIVE,1292,985,76.24,1141,806,70.64,,,,,
Lang,15,27,FAIL,1,FAIL,1,INCONCLUSIVE,297,175,58.92,284,144,50.7,,,,,
Lang,16,51,FAIL,6,FAIL,6,INCONCLUSIVE,375,290,77.33,358,222,62.01,,,,,
Lang,17,9,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,19,20,FAIL,6,FAIL,4,INCONCLUSIVE,27,27,100.0,18,17,94.44,,,,,
Lang,20,33,PASS,0,PASS,0,NOT_REVEALING,1298,569,43.84,1149,399,34.73,,,,,
Lang,21,18,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,1.0,1.0,log_ant_total,log_ant_total
Lang,22,25,NOT_RUN,,NOT_RUN,,NOT_AVAILABLE,,,,,,,0.0,0.0,0.0,log_ant_total,log_ant_total
Lang,23,28,FAIL,5,FAIL,5,INCONCLUSIVE,167,87,52.1,99,30,30.3,,,,,
Lang,24,24,FAIL,3,FAIL,3,INCONCLUSIVE,376,244,64.89,356,161,45.22,,,,,
Lang,26,69,FAIL,2,FAIL,2,INCONCLUSIVE,465,397,85.38,228,156,68.42,,,,,
Lang,27,29,FAIL,2,FAIL,2,INCONCLUSIVE,374,265,70.86,352,197,55.97,,,,,
Lang,28,15,FAIL,6,FAIL,6,INCONCLUSIVE,20,19,95.0,14,12,85.71,,,,,
Lang,29,13,PASS,0,PASS,0,NOT_REVEALING,141,131,92.91,50,43,86.0,,,,,
Lang,3,63,FAIL,2,FAIL,2,INCONCLUSIVE,373,245,65.68,334,176,52.69,,,,,
